5943842259,2024-03-26 14:53:06,fluxo_um,oi
5943842259,2024-03-26 14:53:13,fluxo_dois,amei

6417177241,2024-03-26 15:18:21,fluxo_um,/start
6417177241,2024-03-26 15:22:21,fluxo_dois,S
